SQGDP2 Gross domestic product (GDP) by state 1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Millions of current dollars) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State or DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1
10000,Delaware,2,  Private industries,46216.6,44829.1,45219.5,51921.1,49209.1,50612.3,50126,49678.5,50446.7,51941.3,50548.9,49892,49223.5,49237,49091.7,48105.1,50407.6,51077.1,51203.6,50075.4,51585.2,50633.5,51035.2,51839.4,52904.1,53801.3,54570.7,54787.2,56601.4,55797,55745,54325.1,53379.9,53096.7,53784.6,56674.8,57702.1,60331.7,62245.6,62753.4,63946.3,65572.7,64051,63623.2,62371.6,63301.4,63872.9,64997,64763.7,64514.7,65812.7,65787,66183.1,67356.7,68870.2,69273.7,69770.8
10000,Delaware,3,"      Agriculture, forestry, fishing and hunting",423.9,431.1,409.5,382.6,308,320.5,339,333.4,339.9,339.2,345.1,327.2,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
10000,Delaware,6,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),1.4,1.5,1.4,1.2,0.5,0.4,0.4,0.5,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
10000,Delaware,10,      Utilities,650.3,583.9,621.1,677.5,797.5,806,835.8,813.8,817.2,854.8,852.4,824.1,765.5,827.8,846.4,851,967.3,839.2,809.8,905.8,893.1,958,1006.9,975.6,925.7,915.8,905.3,923,817.3,863.9,914.6,879.9,935.8,871.3,850.7,865.3,938.4,975.4,940.1,1127.5,986.8,1012.4,1023.7,1121,993.8,1032.7,1098,1042.1,1073.8,1066.9,1014.8,1031.2,1059.9,1037,985.4,1002.9,1014
10000,Delaware,11,      Construction,(D),(D),(D),(D),2602.2,2524.8,2488.4,2385.2,2376,2314.1,2350.1,2262.7,2272.7,2275.2,2215.8,2245.5,1958.5,1906.6,1819.8,1706.2,1544,1581.6,1615.9,1614.1,1699.5,1781.2,1641.5,1704.9,1716.8,1711.7,1740.6,1739.5,1844.8,1793.4,1853,1928.4,1925.2,2067.2,2147.2,2182.4,2264.5,2374.1,2466.8,2410,2603.1,2420.8,2507.1,2590.9,2735.7,2679.6,2675.7,2718.7,2749.3,2803.1,2834.2,2864.9,2909
10000,Delaware,12,      Manufacturing,4121.9,4200.8,4803.1,5128.7,4481.4,4797,5062.4,5277.8,4977.9,5537.5,5155.1,5544.3,4582.4,4485.2,4444.2,4342.6,4451.2,4320.6,4461.9,4350.7,4112,4048.5,4033.8,4267.4,3909,4264.3,4389.6,4044.3,3923.4,3746.6,3774.5,3725.9,3696.6,3762.9,3968.4,4176.8,3816.7,3999.4,4089.2,4189.8,4711.3,5010.3,4903,4685.6,3999.2,3944.7,3964.4,3971.8,4072.7,4135.3,4204.8,4440.8,4489.2,4693.5,4771.9,4858,4823.5
10000,Delaware,13,          Durable goods manufacturing,1218.2,1188.2,1259.9,1261.3,1345.8,1329,1333.4,1284.3,1249.1,1578,1353.7,1675.1,1361,1472.6,1463.7,1456.5,1576.8,1154.1,1262,1150.1,1207.3,1355.6,1405.3,1511.3,1166.2,1282.1,1292.2,1265,1418.5,1425.8,1468.4,1384.5,1280.7,1224.5,1298.2,1279.8,1205.7,1244.5,1298.2,1296.8,1371.9,1418.9,1386,1403.4,1265.3,1266,1320.7,1390.9,1312.2,1338.6,1311.3,1440.3,1346,1442.8,1454.4,1482.6,1511.1
10000,Delaware,25,          Nondurable goods manufacturing,2903.7,3012.6,3543.2,3867.4,3135.6,3468,3729,3993.5,3728.8,3959.5,3801.4,3869.3,3221.4,3012.7,2980.5,2886.1,2874.4,3166.4,3199.9,3200.6,2904.7,2692.9,2628.4,2756.1,2742.8,2982.2,3097.4,2779.2,2504.9,2320.8,2306.1,2341.3,2416,2538.4,2670.3,2897,2610.9,2754.9,2791,2893,3339.4,3591.4,3517,3282.2,2733.9,2678.7,2643.7,2580.9,2760.6,2796.7,2893.5,3000.5,3143.1,3250.7,3317.5,3375.4,3312.4
10000,Delaware,34,      Wholesale trade,2014.4,1987.2,2013.1,2077.8,2214.6,2546.9,2333.2,2221.9,2329.4,2230.6,2255.7,2356.8,2205.7,2301.6,2331.7,2310.1,2238.1,2055.5,2130.7,2160,2322.8,2160.4,2231.5,2154.3,2200.3,2557.7,2118.6,2218.2,2336,2390.3,2268,2198.7,2246.8,2233.7,2293.5,2355,2363.1,2456.3,2429.9,2309.6,2323.9,2316.2,2235.4,2230.6,2363.6,2239.7,2303.3,2296.7,1866.9,1985.5,2073.2,2096,1996.8,2058.2,2181,2241.2,2271.5
10000,Delaware,35,      Retail trade,2351.5,2373.7,2406.8,2432.6,2446.9,2467,2452.6,2471.2,2454.2,2490.9,2479.6,2458.6,2386.4,2369.3,2378.8,2333.2,2303.7,2281.6,2304.2,2358.7,2272.4,2356.8,2373.5,2402,2363.9,2392.3,2400.5,2448.5,2473,2472.6,2470.7,2480.9,2542.2,2562.4,2572,2579.4,2508.3,2555.7,2564.1,2590.8,2566.2,2577.3,2596.7,2623.1,2632.8,2650.2,2694.4,2654.8,2687.1,2682.5,2706,2729.2,2738.3,2765.9,2779.9,2777.1,2847
10000,Delaware,36,      Transportation and warehousing,684.3,694.8,730.6,778.2,756.3,776,768.7,771.4,767.6,757.9,751.3,766.1,744.2,771,775.8,798.9,760.8,746.1,726.6,742.4,730.5,749.5,766.9,760.5,787,804.1,801,815,829.7,853.9,865.1,863.3,897,909.8,941.7,959.5,926.7,955,1036.9,1060.9,1057.6,1083.1,1137.9,1136.1,1069,1114.3,1070.8,1082.3,1084.1,1126.1,1090.9,1117.5,1109.3,1181.4,1131.5,1161.4,1161
10000,Delaware,45,      Information,998.8,1062.2,1067.6,1034.5,1015.3,1009.8,1087.6,988,1035.2,1008.1,1087.5,1216.5,1221.7,1324.3,1330.2,1224.2,1410.1,1263.5,1265.9,1370.3,1508.2,1637.8,1864.2,1862,1809,1870.1,1958.9,2029.3,2019.3,2120.7,2029.8,1881.9,1718.1,1626.7,1569.6,1532.5,1345.8,1360.7,1343.4,1365.7,1314.5,1292.6,1267.4,1301.1,1357.7,1307.2,1387.3,1353.3,1240.9,1239.8,1283.9,1267.8,1200,1150.4,1143.8,1155.6,1173.7
10000,Delaware,51,      Finance and insurance,14707.7,13574.6,13391.5,19094.8,16454.4,16756.2,16167.4,15898.4,16945.8,17820.9,16183.1,14317.5,13784.2,12666.1,11934.6,10674,13704.3,15541.3,15638.4,14753.8,16346.1,15303.7,14676.6,14939.4,15835.9,15410.4,16649.6,16555.4,18104.4,17146.5,17127.6,15429.7,14486.1,14127,14279.5,16934,18485.9,20551.4,21760.2,21677.4,22327,22961.9,21488.2,21006.4,20924.9,21730.5,21980.9,22917.3,22459.3,22076,22858.2,22475,22713,22968.9,23971.1,23752.9,23888.2
10000,Delaware,56,      Real estate and rental and leasing,6926,6589.4,6442.1,6488.4,6628.8,6746.4,6840.1,6773.5,6548.7,6713.8,7093.2,7583,8387,9157.8,9602.2,9977.7,9704.2,9365.6,9192.3,9001.5,8833.6,8826.9,8810.9,9029.3,9115.3,9470.2,9617.2,9754.5,9566.8,9552,9626.3,9565.4,9877.8,9894.8,9987.9,9877.7,9493.9,9486.2,9608.3,9823.5,10250.5,10499.9,10674.6,10680.7,10487.2,10392.7,10254.6,10137.4,10091.5,10121.7,10133,10228.9,10399.4,10591.1,10703.1,10831.6,10919.1
10000,Delaware,60,"      Professional, scientific, and technical services",3382.8,3268.4,3223.4,3268.1,3192.1,3237.1,3184.4,3227.3,3251,3262.1,3285.1,3346.1,3627.7,3655.1,3703.1,3588.9,3523.6,3432.3,3435,3325.9,3440.5,3511.4,3643.6,3727.1,4044.6,4066.7,3981.3,4164.1,4446,4483.8,4589.6,5134.5,4555.6,4708.3,4917,4776.9,5151.1,4874.3,5017.6,5102.2,5088.8,5359.1,5234.3,5290.5,4171.5,4369.9,4293.3,4550.8,4710.2,4768.8,4733.1,4619.1,4759.8,5049.8,4879.3,4944.2,4986.2
10000,Delaware,64,      Management of companies and enterprises,1309.3,1270.9,1211.5,1285.5,1315.9,1658.3,1516.9,1402.4,1470.9,1376.9,1394.8,1405,1407.3,1445.8,1529.2,1733.8,1354.8,1299.4,1370.7,1276.7,1508.4,1381.5,1557.8,1514.1,1639,1557.7,1251.2,1344.4,1356,1407,1326.6,1363.9,1262.7,1218.6,1117.8,1148.3,1056.4,1135.4,1238.4,1127.8,949.1,873.5,759.1,854.7,1479.1,1590.3,1749.8,1791.6,1895.8,1694,1946.8,1945.8,1616.3,1601,1946.9,1968.4,1968.5
10000,Delaware,65,      Administrative and support and waste management and remediation services,1025.5,1082.5,1106.5,1145.9,1189.4,1185.1,1219.1,1238.4,1266.6,1290.6,1293.9,1351.2,1259.2,1274.4,1241.7,1218,1135.8,1153.7,1158.5,1155.2,1179.8,1201.3,1207.2,1245,1235,1294.9,1307.2,1302.5,1316.9,1302.8,1313.1,1319.5,1370.3,1380.1,1433,1441.4,1443.5,1508.3,1541.7,1580.9,1547.7,1551.6,1581,1616.4,1489.2,1583.8,1600,1676.7,1676.6,1705.8,1730.9,1765.5,1847.3,1912.3,1902,1942.2,1964.3
10000,Delaware,69,      Educational services,287.4,295.3,290.8,315.8,340.4,332.3,332.2,329.1,327.9,341.1,350.9,347.2,346.2,357.8,370.4,385,390.6,397.3,399.6,404.1,391.9,399.9,411.3,409.2,400.9,405.3,410.3,408.4,430.6,427.8,436.4,429.5,422.4,440.1,436.5,433.8,506.6,465.1,459.2,454.9,448.5,449,460.9,458.4,453.2,456.8,451.5,456.4,440.5,452.3,447.4,449.9,442.3,452.4,461.4,462.1,468.6
10000,Delaware,70,      Health care and social assistance,2817.4,2877.1,2871,2986.7,3055.1,3045.4,3095.5,3120,3176,3241.8,3318,3376.7,3455,3567.8,3664.3,3749.4,3789.3,3802.1,3817.2,3825.1,3850.6,3790.7,3985.3,4002.9,4025.1,4096.4,4244,4253,4240.6,4319.1,4333.8,4377.9,4422,4438.2,4442.7,4547.2,4552.5,4637.4,4761.8,4856.2,4906.6,4944.1,4959.5,5021.8,5034.9,5161.9,5201.6,5198.2,5305.3,5309.1,5414.2,5377.8,5518.2,5488.5,5602.6,5676.1,5787.1
10000,Delaware,76,"      Arts, entertainment, and recreation",347.5,346.1,358.2,343.6,400.9,385.9,383,378,383.2,388.2,390.6,389.4,401.9,396.2,399.3,400.5,427.6,419.6,420,429.9,436.8,481.9,530.2,550.6,546.4,557.9,537.8,537.8,500.4,522.1,498.3,513.6,465.2,456.4,461.6,468.5,420.9,434.1,445.9,426.4,428.3,424.5,435.8,423.6,421.9,427.4,441.7,443.6,433.1,441.4,448.1,448.8,377.4,389.8,394.7,398.4,402.8
10000,Delaware,79,      Accommodation and food services,1042.2,1042.2,1083.4,1076.5,1091.4,1093.1,1094,1119.9,1059.5,1054.4,1041.6,1094.1,1073.5,1086.7,1104.4,1098.1,1021.7,1010.8,1013.6,1046.2,1081.7,1046.5,1048.1,1091.9,1117.6,1128,1139.1,1112.9,1170.4,1182.1,1167.7,1171.7,1200,1198.3,1209.5,1211.1,1247.5,1285.9,1306.2,1320.5,1335.1,1370.7,1394.9,1407.9,1421.8,1432.9,1461.2,1447.8,1451.3,1454.8,1478.8,1479.3,1552.8,1580.3,1607.7,1617.1,1651.9
10000,Delaware,82,      Other services (except government and government enterprises),851,851.8,866.8,885,917.1,922.8,924.3,927.6,919.1,918,920.5,925,918.3,914.8,904.7,891.2,871.6,858.4,842.1,843.7,827.3,829.1,854,861.7,848.9,852.7,847.9,833,883.8,871.6,876.1,858.9,861.7,852.9,853.7,895.5,873,895.9,912.2,914.5,931.3,951.8,931,934.1,978.5,967.2,967.6,957.2,984.6,989,1007.6,1017.5,1013.8,1031.8,1033.8,1049,1052.9
10000,Delaware,83,  Government and government enterprises,4845.1,5273,5242.9,5069.1,5160.5,4979.6,5271,5232.7,5372.2,5498.7,5733.3,5680.8,5830.1,5868.6,5906.7,5887.5,6172.1,6106.5,6123.1,6319.5,5837.4,6083.2,6370.8,6404.9,6172.9,6125.9,6590.9,6476.5,6252.3,6535,6200.9,6446.3,6396.9,6498,6389.7,6443.6,6384.9,6404.9,6350.5,6542.4,6464.9,6650.1,6469,6807.6,6483.4,6835.2,6928,6729.5,7080.5,6649,7139.9,6921,6984.7,6747.5,7213.8,7263.3,7313.1
11000,District of Columbia,1,All industry total,84079.4,85135,85721.2,86283.9,87382.9,87900.6,89616.3,89168.9,91504,92402.6,95873.5,96099.9,98573.4,98855.9,99865.3,100619.3,99798.6,101040.5,100843.6,101895.8,103529.2,106093.6,106727.5,108131,108718,109796.4,110778.7,111011.7,111586.8,112977.9,113187,113194.1,114163.7,114095.3,114566.8,116738.2,117746.9,118994.5,120886.7,122349.7,123928.7,125458.9,125369.6,125948.7,128272.8,129525.1,129938.7,131529.7,133203.1,133734.5,136752.3,135915.8,137894.1,138994.7,141729,142501.9,144050.5
11000,District of Columbia,2,  Private industries,54325.9,55029.2,55397.7,55846.8,56786.9,57550.8,59034.2,58470.1,60567.9,61116.2,63945.1,64181.5,65707.4,65799.2,66215.7,66421,64957.7,65659.7,64840.5,65243,66046.8,67382.2,68114.5,69386.4,69316.8,70460.8,71126.6,71761.2,72257.8,73492.9,73826,73740,74707.7,74565.2,75677.5,76271.6,77786.1,78440.9,79947.1,80949.8,82390,83818.7,83785.4,84180,85761.1,86557.6,86665.4,87718.5,88812.9,89618.5,92269.7,91850.8,93588.8,94417.9,96931.1,97691.2,98998.6
11000,District of Columbia,3,"      Agriculture, forestry, fishing and hunting",0.4,0.4,0.6,0.8,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.6,0.8,0.8,0.8,0.9,1.1,1.2,1.3,1.3,1.1,1.2,1.3,1.3,1.3
11000,District of Columbia,6,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,District of Columbia,10,      Utilities,967.8,950.6,1009.7,1085,1009.3,1069.4,1225.5,1136.3,1158.2,1199.5,1228,1240.4,1280.4,1223.8,1308.1,1245.1,1403.5,1349.7,1369.3,1644.4,1247.6,1556.4,1568,1642,1348.7,1387.4,1363.3,1381.5,1141.8,1302.2,1242.2,1159.1,1237.9,1226.5,1141,1317.4,1207.4,1272.9,1314.2,1235.5,1317.8,1271.7,1335.3,1294.3,1260.7,1280.9,1322.4,1369.2,1250.6,1305.1,1358.7,1328.5,1340.5,1350.2,1506.5,1468.3,1484.6
11000,District of Columbia,11,      Construction,(D),(D),(D),(D),1016.5,1126.1,1030.2,1037.6,1047.3,1035.1,1065.5,1063.7,1108.6,1027.6,1093.6,1144.3,1083.2,1037.9,953.3,907.1,905.4,960.9,982,990.5,987.7,1069.7,1125,1195.5,1270.7,1333.5,1399,1433,1385.8,1416.4,1453.9,1464.5,1498.2,1436.2,1451.2,1490.8,1374,1507.6,1469,1468.6,1452.1,1446.9,1377.9,1403.6,(D),(D),(D),(D),(D),(D),(D),(D),(D)
11000,District of Columbia,12,      Manufacturing,297.8,291.4,277.5,272.5,259.9,268.2,259,273.9,266.5,260.7,267,260,257.5,252,254.2,240.9,253.2,255.2,256.1,243.4,240.1,227.7,228.4,263.2,268.2,324.7,276.9,257.5,236.1,218.4,232.4,232.1,246.5,244.9,233.1,241.6,237.3,219.5,212.7,206.6,187.7,241.7,291.8,287.9,280.5,265.2,272.2,294.2,(D),(D),(D),(D),(D),(D),(D),(D),(D)
11000,District of Columbia,13,          Durable goods manufacturing,127.2,125.5,121.1,118.5,114.7,109.3,103.5,104.9,95,92.9,88.3,79.1,87.6,81.5,77.4,75.8,83.4,82.5,80.5,75.6,75.1,69.7,67.1,66.2,65.7,67.2,67,69,66.5,68.1,70.6,74.2,81.3,85.2,88,88.6,85.4,86,89.3,92.4,63.6,97,136.4,142.7,136.6,132,131.5,137.2,(D),(D),(D),(D),(D),(D),(D),(D),(D)
11000,District of Columbia,25,          Nondurable goods manufacturing,170.7,165.9,156.4,153.9,145.2,158.9,155.4,169,171.5,167.7,178.8,180.9,169.9,170.4,176.8,165.1,169.8,172.7,175.6,167.8,165,158,161.3,197,202.4,257.5,209.9,188.5,169.6,150.3,161.8,157.9,165.2,159.7,145.1,153,151.9,133.5,123.4,114.2,124.1,144.7,155.4,145.3,143.9,133.2,140.7,157,(D),(D),(D),(D),(D),(D),(D),(D),(D)
11000,District of Columbia,34,      Wholesale trade,711,733.4,743,770.7,751.6,774.8,757.2,755.7,808.5,806.8,831.4,826.7,813.7,828.1,894.8,913.7,816.8,807.1,821.7,934.2,882.6,952.3,936.4,981.3,964.1,936.8,946.1,980.4,1015.7,1081.4,1111.9,1137.5,1141.1,1075.8,1114.6,1074.8,1120.2,1134.2,1193.7,1213.2,1247.7,1260.7,1165.6,1136.1,1143.4,1149.2,1193.5,1181.5,1170.2,1191.4,1196.1,1248.1,1252.4,1194.1,1250.8,1248.9,1255.1
11000,District of Columbia,35,      Retail trade,990.6,1010.5,1014.7,1003.8,1066.6,1030.6,1063,1044.2,1078,1069.9,1069.1,1067.8,1024.2,1061.4,1076.2,1066.8,1018.8,1040.8,1031.5,1058.3,1126.3,1153.8,1171.7,1165.8,1123.4,1156.3,1173.7,1277.7,1152.8,1214.3,1240.3,1330.6,1293.4,1254.7,1263.2,1323.3,1340.3,1344.9,1384.8,1383,1443.9,1446,1435.5,1488.2,1535,1591.3,1554.8,1571.2,1591.2,1597.1,1649.1,1595.3,1684.6,1668.8,1692.9,1674.4,1715
11000,District of Columbia,36,      Transportation and warehousing,289.7,289.2,298.8,294.5,297,312.4,309.8,302.5,314.2,316.2,325.7,348.4,390.6,396,408.3,444.7,398.8,373,371.8,384.6,378.4,382.4,386.3,392.1,385.2,373.7,381.3,399.4,424,455.7,440.3,398.9,389,378.1,382.1,390.2,388.3,400.2,407.9,415.5,510,520.3,519.4,516.7,499.3,522.5,515,498.8,456.7,471.9,452.1,465.1,446.6,494.3,484.2,516.3,499.9
11000,District of Columbia,45,      Information,6300.4,6407.6,6171.8,6061.1,5655.4,5874.4,6117.4,6060.7,5977.1,6304.9,6566.2,6418.8,6381.6,6275.2,6230.2,6459,6058.3,6312.6,6041.4,6020.4,6167.3,6108.8,6231.2,6255.1,6212.3,6291.2,6194.7,6099.3,5626.7,5749.7,5713.6,5704.5,6483,6035.8,6141.6,6276.5,6363.7,6187.4,6033.9,5707.6,6197.9,6351.4,6468.6,6751.6,6825.1,6945.6,6880.5,6895.2,6938.7,7084.4,7514.7,7632.5,7471.3,7649.1,8100.9,8341.7,8563.4
11000,District of Columbia,51,      Finance and insurance,2988.6,3285.6,3422.3,3408.9,3491.6,3531.1,3718.6,3855,3992.9,3844.2,4434.4,4322.8,4008.7,3719.3,3417.1,2879.4,2991,3417.3,3147,3150.6,3472.3,3594.8,3357.9,3433.8,3582.8,3455.2,3632.3,3691.8,3910.7,4075.2,3924.7,4002.1,3791.9,3681,3808.6,4126.6,4048.3,4529.8,4633.9,4715.4,4957.2,5064,4809.4,4850.5,4812.5,5079.2,5220,5342.6,5372,5246,5350.2,5308.5,5489.6,5430.1,5700.9,5672,5657.1
11000,District of Columbia,56,      Real estate and rental and leasing,6378.1,6369.1,6317.7,6558.4,6598.1,6620.9,7552.6,6566,7126.9,6978.8,7342.7,7553.6,7509.7,7720.1,7598.7,7465.2,7493.8,7859.6,7608.2,7598.4,8098.1,8013.5,8233.6,8621.4,8570,8817.1,9038.1,9078.2,9366.6,9639.7,9732.8,9644.9,9755.2,9839,10289,10202.5,11401.9,10550.4,10651,11293,11424.8,11371.6,11224,11310.6,11702.1,11813.7,11619.9,11598.3,11785.7,12185.5,13189.3,12156.2,12704,12780.9,12854.7,13054.1,13209.6
11000,District of Columbia,60,"      Professional, scientific, and technical services",17078.5,17035,17188.7,17553.2,18535.1,18170.5,18496.4,18669.3,19320.2,19625.6,20554.1,20890.2,22097.5,22274,22633,22869.8,21792.6,21498.8,21280.1,21100.5,21319.3,21666.7,21910.3,22320.1,22387.1,22933,23106.6,23299.5,23480.1,23858.1,24035.2,23570.9,23603.3,23601.4,23800.5,23862.6,23937.5,24356.6,25148.1,25490,25456.8,25820.4,26176.1,26070,27278,27115.5,27079.6,27666.8,28096.5,28553.2,28880.3,29036.4,29588.7,29999.3,30936.2,31093.7,31609.7
11000,District of Columbia,64,      Management of companies and enterprises,332,325.1,305.4,347.4,349.7,638.9,285.1,264.6,438.3,468.1,723,313,544.5,351.7,390.3,475.1,307.3,458.3,510.2,579.9,681.6,612.1,556.6,524,572.7,488,520.4,586.1,729.3,542.3,535.6,653.5,585.1,694.6,561,511.1,585.7,648.6,598,781.8,746.3,868,848.5,788.7,725.8,706.7,759.5,613.8,827.6,694.2,834.5,741.7,842,806.2,953.3,963.9,968.2
11000,District of Columbia,65,      Administrative and support and waste management and remediation services,2131.6,2189,2194.9,2197.5,2230.7,2303.7,2330.2,2397.8,2440.2,2450.1,2523.4,2564.1,2632.3,2695.4,2651.2,2618.8,2563.9,2524.8,2554.1,2566.7,2533.1,2687.3,2712.2,2729.9,2865.7,2994,3010.6,3069.4,3037.8,2981.9,3026.3,3065.7,3018.4,3037.5,3111.2,3239.3,3125.5,3187.7,3310.7,3282.9,3416,3440.1,3408.9,3421.3,3343.5,3421.5,3407.6,3434,3595.8,3539.2,3514.9,3452,3501.9,3455.1,3679.1,3763.2,3794.3
11000,District of Columbia,69,      Educational services,2605.3,2652.4,2657.8,2571.6,2704.2,2734.3,2805.5,2778.6,2796.3,2794.8,2855.3,2964.8,3076.7,3136.8,3228.1,3268.7,3493.2,3538.3,3626.1,3625.7,3550.3,3687.9,3691.1,3801.8,3807.6,3774.8,3801.2,3822.4,3749.3,3887.8,3958.4,3867.9,4130.7,4179.7,4189.9,4311.9,4338.8,4376.2,4395.8,4437.6,4434.7,4506.6,4551.7,4572.4,4624.3,4689.6,4676.6,4714.9,4614.4,4555.2,4678.6,4709.5,4789.8,4708.9,4866.9,4840.1,4964.1
11000,District of Columbia,70,      Health care and social assistance,3550,3577.8,3692,3665.5,3719.1,3738.2,3785.7,3920,4000.1,4071.1,4084.1,4221.1,4282.8,4334.5,4383.2,4448.8,4559.7,4596.2,4627.5,4629.3,4730.8,4887.1,4928.9,5039.5,4955.1,5131.7,5223.5,5147.6,5186.1,5094.5,5115,5270.5,5244,5303.1,5451.9,5141.1,5463.3,5590.2,5713.2,5662.2,5822.3,5792.2,5894,5956.1,5978,6037,6139.2,6241.2,6181.4,6366.6,6294.6,6405.5,6427.6,6598.9,6539.3,6587,6652
11000,District of Columbia,76,"      Arts, entertainment, and recreation",681.1,816.8,866.2,765.3,753.3,841,752.9,781.1,686.6,669.3,702.7,704.3,773.9,814.3,811.7,885.1,839,807.6,837.3,893.8,911.7,870.6,887.8,957.9,936.6,841.5,688.8,676.1,871.2,935.1,936.3,934.3,847.9,927.3,922.5,853.1,887.3,1034,1009.5,949,979.9,1064.4,1044.5,1032.1,1024.1,1028.4,1029.1,1137.3,1221.3,1281.3,1255.3,1373.7,1373,1553,1321.7,1341.7,1370
11000,District of Columbia,79,      Accommodation and food services,2604,2623.3,2697.4,2714.1,2738,2756,2759.4,2788.8,2983.1,3021.4,3037,3113.3,2982.2,3003.6,3022.9,2990.8,2954,2927.2,2950.8,3036.2,2951.4,3221.3,3280.6,3245.1,3195.1,3242.2,3326.1,3383.8,3518.9,3636.2,3610.2,3701.7,3846,3859,3889.6,3902.5,3849.4,3949.6,4087.5,4179.2,4176.6,4350.6,4366.7,4404.3,4223.4,4380.9,4408.8,4402.2,4478.8,4434.6,4521.1,4580.4,4663.3,4757.4,4779.9,4820.3,4943.2
11000,District of Columbia,82,      Other services (except government and government enterprises),5342.1,5344.1,5466.9,5558.6,5610.4,5759.6,5785.2,5837.3,6133.2,6199.6,6335.1,6308.4,6542.4,6685.3,6813.9,7004.8,6930.6,6855.3,6854,6869.3,6850.2,6798.4,7051.2,7022.4,7154.2,7243.1,7317.6,7414.5,7539.4,7486.5,7571.4,7632.5,7707.9,7809.8,7923.5,8032.3,7992.6,8222,8400.7,8506,8696,8940.8,8776,8830.1,9052.8,9082.6,9208.1,9352.9,9494.2,9299.3,9700.5,9906.6,10114.3,10049.3,10283.3,10304.7,10282.4
11000,District of Columbia,83,  Government and government enterprises,29753.5,30105.8,30323.5,30437.1,30596,30349.8,30582.1,30698.8,30936.2,31286.4,31928.3,31918.4,32866,33056.7,33649.6,34198.4,34840.9,35380.8,36003.2,36652.7,37482.4,38711.4,38613,38744.6,39401.3,39335.5,39652.1,39250.5,39329,39485,39361,39454.1,39456,39530,38889.3,40466.5,39960.8,40553.6,40939.6,41399.8,41538.7,41640.2,41584.2,41768.7,42511.7,42967.5,43273.3,43811.2,44390.2,44115.9,44482.6,44065,44305.3,44576.9,44797.9,44810.7,45051.9
12000,Florida,1,All industry total,678910.1,688398.7,707779.3,711876.2,731755.5,739217.1,746519.2,760364.9,760852.8,766026.6,774934.8,772829.8,759614.2,756227,750309.4,735855.7,728748.8,721377,719009.8,729193.3,725303.8,735393.6,743097.8,747369.1,738374.5,748259.3,747198.3,753317.8,761869.6,764842.4,774329.6,776194.8,789838.5,793110.5,803960.4,815906.8,817820,833016.7,847370.1,860617.1,872345,888961.5,901152.4,913717.1,916276.7,932755.2,948310.5,956138.9,964924.5,971078.4,983520,998335.3,1013895.9,1025022.8,1047230.1,1059143.9,1072671.6
